Brands,Products,Categories,Prices,Ratings,Reviews,Loves,URL
Comptoir Sud Pacifique,Vanille Coco,Fragrance,42,4.5,83,5595,https://www.sephora.com/product/vanille-coco-P386771?icid2=products%20grid:p386771
Comptoir Sud Pacifique,Vanille Extreme,Fragrance,42,4.5,174,6232,https://www.sephora.com/product/vanille-extreme-P386776?icid2=products%20grid:p386776
Comptoir Sud Pacifique,Vanille Abricot,Fragrance,42,4.5,162,6228,https://www.sephora.com/product/vanille-abricot-P386773?icid2=products%20grid:p386773
Comptoir Sud Pacifique,Vanille Coco Travel Spray,Fragrance,26,4,47,3784,https://www.sephora.com/product/vanille-coco-travel-spray-P406318?icid2=products%20grid:p406318
Comptoir Sud Pacifique,Vanille Blackberry,Fragrance,85,4.5,24,1479,https://www.sephora.com/product/vanille-blackberry-P420730?icid2=products%20grid:p420730
Comptoir Sud Pacifique,Vanille Banane,Fragrance,85,4,15,1180,https://www.sephora.com/product/vanille-banane-P433654?icid2=products%20grid:p433654
Comptoir Sud Pacifique,Vanille Extreme Travel Spray,Fragrance,26,4,27,2869,https://www.sephora.com/product/vanille-extreme-travel-spray-P406316?icid2=products%20grid:p406316
Comptoir Sud Pacifique,Coco Figue,Fragrance,42,4.5,11,1682,https://www.sephora.com/product/coco-figue-P386775?icid2=products%20grid:p386775
Comptoir Sud Pacifique,Vanille Extreme Rollerball,Fragrance,20,5,1,0,https://www.sephora.com/product/vanille-extreme-rollerball-P387169?icid2=products%20grid:p387169
Conture,Kinetic Smooth Hair Remover & Skin Polisher,Skincare,49,3,7,1750,https://www.sephora.com/product/kinetic-smooth-hair-remover-skin-polisher-P440946?icid2=products%20grid:p440946
COOLA,Full Spectrum 360Ôç Sun Silk Drops Organic Sunscreen SPF 30,Skincare,46,4.5,676,28201,https://www.sephora.com/product/full-spectrum-360-sun-silk-drops-spf-30-P429516?icid2=products%20grid:p429516
COOLA,Organic Sunless Tan Anti-Aging Face Serum,Skincare,54,4,120,13073,https://www.sephora.com/product/sunless-tan-anti-aging-face-serum-P418221?icid2=products%20grid:p418221
COOLA,Mineral Face Matte Tint Sunscreen Moisturizer SPF 30,Skincare,36,4,201,14514,https://www.sephora.com/product/mineral-face-spf-30-matte-tint-P395627?icid2=products%20grid:p395627
COOLA,RÅçsilliance_Ê¢ Organic BB+ Cream SPF 30,Skincare,52,4,179,10660,https://www.sephora.com/product/rosilliance-organic-bb-cream-spf-30-P409519?icid2=products%20grid:p409519
COOLA,Sunless Tan Firming Lotion,Skincare,46,4.5,18,2869,https://www.sephora.com/product/sunless-tan-firming-lotion-P441645?icid2=products%20grid:p441645
COOLA,Makeup Setting Spray Organic Sunscreen SPF 30,Skincare,36,3.5,478,20711,https://www.sephora.com/product/makeup-setting-spray-spf30-P396623?icid2=products%20grid:p396623
COOLA,Classic SPF Face Sunscreen,Skincare,32,4.5,140,8366,https://www.sephora.com/product/mineral-face-spf-30-cucumber-matte-P395626?icid2=products%20grid:p395626
COOLA,Mineral Sun Silk Crêëme SPF 30,Skincare,42,4,60,5332,https://www.sephora.com/product/mineral-sun-silk-creme-P442271?icid2=products%20grid:p442271
COOLA,Classic Face Sunscreen SPF 50 White Tea,Skincare,32,4,1,448,https://www.sephora.com/product/classic-face-sunscreen-spf-50-white-tea-P452002?icid2=products%20grid:p452002
COOLA,Daydream_Ê¢ Mineral Primer SPF 30,Skincare,42,4,130,8078,https://www.sephora.com/product/daydream-mineral-primer-spf-30-P408646?icid2=products%20grid:p408646
COOLA,Classic Face SPF 30 - Cucumber,Skincare,32,4.5,51,3733,https://www.sephora.com/product/classic-face-spf-30-cucumber-P395621?icid2=products%20grid:p395621
COOLA,Liplux SPF 30,Skincare,12,4,46,6796,https://www.sephora.com/product/liplux-spf-30-P395625?icid2=products%20grid:p395625
COVER FX,Pressed Mineral Foundation,Makeup,38,4,945,40428,https://www.sephora.com/product/pressed-mineral-foundation-P376287?skuId=1452408&icid2=products%20grid:p376287
COVER FX,Power Play Foundation,Makeup,44,4,1000,54160,https://www.sephora.com/product/power-play-foundation-P429425?icid2=products%20grid:p429425
COVER FX,Total Cover Cream Foundation,Makeup,42,4,1000,37003,https://www.sephora.com/product/total-cover-cream-foundation-P376285?icid2=products%20grid:p376285
COVER FX,Perfect Setting Powder,Makeup,35,4.5,808,50059,https://www.sephora.com/product/perfect-setting-powder-P416218?icid2=products%20grid:p416218
COVER FX,Power Play Concealer,Makeup,30,4.5,351,34908,https://www.sephora.com/product/power-play-concealer-P433833?icid2=products%20grid:p433833
COVER FX,Mattifying Primer With Anti-Acne Treatment,Makeup,16,3.5,1000,49657,https://www.sephora.com/product/mattifying-primer-with-anti-acne-treatment-P377612?icid2=products%20grid:p377612
COVER FX,High Performance Setting Spray Duo,Makeup,31,5,2,1885,https://www.sephora.com/product/high-performance-setting-spray-duo-P451219?icid2=products%20grid:p451219
COVER FX,Custom Enhancer Drops,Makeup,42,4.5,1000,220968,https://www.sephora.com/product/custom-enhancer-drops-P409765?icid2=products%20grid:p409765
COVER FX,Natural Finish Foundation,Makeup,42,3.5,1000,49681,https://www.sephora.com/product/natural-finish-oil-free-foundation-P377714?icid2=products%20grid:p377714
COVER FX,Perfect Pressed Setting Powder,Makeup,32,4.5,127,10734,https://www.sephora.com/product/perfect-pressed-powder-P416217?icid2=products%20grid:p416217
COVER FX,Monochromatic Matte + Shimmer Blush Duo,Makeup,38,4.5,103,25158,https://www.sephora.com/product/monochromatic-matte-shimmer-blush-duo-P444952?skuId=2217107&icid2=products%20grid:p444952
COVER FX,Dewy Finish Setting Spray,Makeup,31,4,147,16038,https://www.sephora.com/product/dewy-finish-setting-spray-P431850?icid2=products%20grid:p431850
Crushed Tonic,Anti-Aging Collagen Elixir,Skincare,105,4.5,39,1466,https://www.sephora.com/product/anti-aging-collagen-elixir-P433150?icid2=products%20grid:p433150
Crushed Tonic,Sampler Pack,Skincare,15,4.5,10,1122,https://www.sephora.com/product/sampler-pack-P433877?icid2=products%20grid:p433877
Deborah Lippmann,Gel Lab Pro Nail Polish,Makeup,20,4,141,41424,https://www.sephora.com/product/gel-lab-pro-nail-polish-P404918?icid2=products%20grid:p404918
Deborah Lippmann,Treasure Chest 9-Piece Set,Makeup,45,5,1,1298,https://www.sephora.com/product/treasure-chest-9-pc-set-P450898?icid2=products%20grid:p450898
Deborah Lippmann,Cuticle Lab - Nail Treatment Set,Makeup,45,4.5,104,14444,https://www.sephora.com/product/cuticle-lab-tm-P396014?icid2=products%20grid:p396014
Deborah Lippmann,Bed of Roses Nail Polish Set,Makeup,36,4.5,22,7290,https://www.sephora.com/product/bed-roses-nail-polish-set-P416422?icid2=products%20grid:p416422
Deborah Lippmann,Lady In Red - Shades of Red Nail Polish Set,Makeup,29,3.5,24,5487,https://www.sephora.com/product/lady-in-red-shades-red-nail-polish-set-P422367?icid2=products%20grid:p422367
Deborah Lippmann,Gel Lab Pro - Nail Base Coat and Top Coat Set,Makeup,45,3,132,6076,https://www.sephora.com/product/gel-lab-pro-P399326?icid2=products%20grid:p399326
Deborah Lippmann,The Cure - Nail Cuticle Repair Cream Treatment,Makeup,24,4.5,65,7412,https://www.sephora.com/product/the-cure-P385341?icid2=products%20grid:p385341
Deborah Lippmann,Addicted to Speed - Quick-drying Nail Top Coat,Makeup,20,4,123,6591,https://www.sephora.com/product/addicted-to-speed-top-coat-P381214?icid2=products%20grid:p381214
Deborah Lippmann,The Stripper - Nail Polish Remover,Makeup,19,4,60,3878,https://www.sephora.com/product/the-stripper-polish-remover-P381311?icid2=products%20grid:p381311
Deborah Lippmann,Cuticle Remover - Exfoliating Cuticle Nail Treatment,Makeup,20,4.5,133,9513,https://www.sephora.com/product/cuticle-remover-P381211?icid2=products%20grid:p381211
Deborah Lippmann,Cuticle Oil - Nail Cuticle Treatment,Makeup,20,4,60,6427,https://www.sephora.com/product/cuticle-oil-P381210?icid2=products%20grid:p381210
Deborah Lippmann,Hard Rock - Nail Strengthening Top and Base Coat,Makeup,20,4,77,5389,https://www.sephora.com/product/hard-rock-hydrating-hardener-P381312?icid2=products%20grid:p381312
DEREK LAM 10 CROSBY,2am Kiss,Fragrance,85,3.5,116,2575,https://www.sephora.com/product/2am-kiss-P405460?icid2=products%20grid:p405460
DEREK LAM 10 CROSBY,Ellipsis,Fragrance,85,4.5,38,1211,https://www.sephora.com/product/ellipsis-P405462?icid2=products%20grid:p405462
DEREK LAM 10 CROSBY,Looking Glass,Fragrance,85,4.5,28,1256,https://www.sephora.com/product/looking-glass-P405472?icid2=products%20grid:p405472
DEREK LAM 10 CROSBY,Hi-Fi,Fragrance,85,4.5,17,925,https://www.sephora.com/product/hi-fi-P405456?icid2=products%20grid:p405456
DEREK LAM 10 CROSBY,Afloat,Fragrance,85,3.5,24,940,https://www.sephora.com/product/afloat-P405468?icid2=products%20grid:p405468
DEREK LAM 10 CROSBY,2am Kiss Parfum Stick,Fragrance,38,5,1,546,https://www.sephora.com/product/2am-kiss-parfum-stick-P421786?icid2=products%20grid:p421786
DERMAdoctor,KP DutyÔÎ Body Scrub,Bath & Body,50,4.5,1000,26287,https://www.sephora.com/product/kp-duty-body-scrub-P147925?icid2=products%20grid:p147925
DERMAdoctor,Total NonscentsÔÎ Ultra-Gentle Brightening Antiperspirant,Bath & Body,30,4,389,6119,https://www.sephora.com/product/total-nonscents-ultra-gentle-brightening-antiperspirant-P73514?icid2=products%20grid:p73514
DERMAdoctor,KP DutyÔÎ Lotion,Bath & Body,38,4,971,13475,https://www.sephora.com/product/kp-duty-lotion-P73509?icid2=products%20grid:p73509
DERMAdoctor,Kakadu C_Ê¢ Intensive Vitamin C Peel Pads with Ferulic Acid & Vitamin E,Skincare,78,5,45,6447,https://www.sephora.com/product/kakadu-c-intensive-vitamin-c-peel-pads-with-ferulic-acid-vitamin-e-P408600?icid2=products%20grid:p408600
DERMAdoctor,KP _ã_Double_ã_ Duty  ,Bath & Body,72,4.5,187,3723,https://www.sephora.com/product/kp-double-duty-P122302?icid2=products%20grid:p122302
DERMAdoctor,Kakadu C _Ê¢ Serum,Skincare,95,4,65,4224,https://www.sephora.com/product/kakadu-c-serum-P393238?icid2=products%20grid:p393238
DERMAdoctor,Wrinkle Revenge Eye Balm,Skincare,50,4,379,6419,https://www.sephora.com/product/wrinkle-revenge-eye-balm-P102504?icid2=products%20grid:p102504
DERMAdoctor,Calm Cool & Corrected,Skincare,85,4,277,4500,https://www.sephora.com/product/calm-cool-corrected-P73517?icid2=products%20grid:p73517
DERMAdoctor,Kakadu C_Ê¢ Vitamin C Brightening Kit,Skincare,89,4.5,5,2551,https://www.sephora.com/product/kakadu-c-vitamin-c-brightening-kit-P414081?icid2=products%20grid:p414081
DERMAdoctor,Wrinkle Revenge Rescue & Protect Facial Cream,Skincare,58,4,95,1590,https://www.sephora.com/product/wrinkle-revenge-rescue-protect-facial-cream-P102503?icid2=products%20grid:p102503
DERMAdoctor,Photo Dynamic TherapyÔÎ 3_ã_in_ã_1  Facial Lotion With Broad Spectrum SPF 30,Skincare,85,4,143,1563,https://www.sephora.com/product/photodynamic-therapy-3-in-1-facial-lotion-broad-spectrum-spf-30-P274220?icid2=products%20grid:p274220
DERMAdoctor,DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30,Makeup,40,3.5,283,4293,https://www.sephora.com/product/dd-cream-dermatologically-defining-bb-cream-broad-spectrum-spf-30-P381802?icid2=products%20grid:p381802
DERMAFLASH,LUXE Anti-Aging Dermaplaning Exfoliation Device + Travel Gift Set,Skincare,199,NA,0,384,https://www.sephora.com/product/luxe-anti-aging-dermaplaning-exfoliation-device-travel-gift-set-P451742?icid2=products%20grid:p451742
DERMAFLASH,LUXE Anti-Aging Dermaplaning Exfoliation Device,Tools & Brushes,199,4,115,13880,https://www.sephora.com/product/dermaflash-2-0-facial-exfoliation-peach-fuzz-removal-P429043?icid2=products%20grid:p429043
DERMAFLASH,The Essentials Anti-Aging Exfoliation Replenishment Kit,Skincare,29,4.5,10,1758,https://www.sephora.com/product/the-essentials-P430809?icid2=products%20grid:p430809
DERMAFLASH,DERMAPORE Ultrasonic Pore Extractor & Serum Infuser,Skincare,99,3.5,17,5651,https://www.sephora.com/product/dermapore-ultrasonic-pore-extractor-serum-infuser-P448181?icid2=products%20grid:p448181
DERMAFLASH,Flash & Glow Resurfacing Peel Pads,Skincare,36,NA,0,281,https://www.sephora.com/product/flash-glow-resurfacing-peel-pads-P436136?icid2=products%20grid:p436136
Dermalogica,Daily Microfoliant Exfoliator,Skincare,59,4.5,242,19479,https://www.sephora.com/product/daily-microfoliant-P423688?icid2=products%20grid:p423688
Dermalogica,Special Cleansing Gel,Skincare,39,4.5,157,7652,https://www.sephora.com/product/special-cleansing-gel-P423136?icid2=products%20grid:p423136
Dermalogica,Daily Microfoliant Exfoliator Mini,Skincare,15,4.5,51,16577,https://www.sephora.com/product/daily-microfoliant-mini-P443352?icid2=products%20grid:p443352
Dermalogica,Active Moist Moisturizer,Skincare,66,4.5,35,3449,https://www.sephora.com/product/active-moist-P423142?icid2=products%20grid:p423142
Dermalogica,Dynamic Skin Recovery SPF50 Moisturizer,Skincare,73,4.5,111,3831,https://www.sephora.com/product/dynamic-skin-recovery-spf50-P443354?icid2=products%20grid:p443354
Dermalogica,MultiVitamin Power Firm Eye Cream,Skincare,65,4.5,27,4173,https://www.sephora.com/product/multivitamin-power-firm-P423134?icid2=products%20grid:p423134
Dermalogica,Brighten By Day Kit,Skincare,73,4.5,3,2241,https://www.sephora.com/product/brighten-by-day-kit-P443355?icid2=products%20grid:p443355
Dermalogica,Super Rich Repair Moisturizer,Skincare,92,4.5,107,1400,https://www.sephora.com/product/super-rich-repair-P423135?icid2=products%20grid:p423135
Dermalogica,AGE Smart Phyto-Nature Firming Serum,Skincare,145,4.5,129,952,https://www.sephora.com/product/age-smart-phyto-nature-firming-serum-P449177?icid2=products%20grid:p449177
Dermalogica,Ultracalming Cleanser,Skincare,39,4,20,2399,https://www.sephora.com/product/ultracalming-cleanser-P423127?icid2=products%20grid:p423127
Dermalogica,MultiVitamin Power Recovery Mask,Skincare,59,4,101,8430,https://www.sephora.com/product/multivitamin-power-recovery-masque-P423130?icid2=products%20grid:p423130
Dermalogica,Ultracalming Serum Concentrate,Skincare,60,4.5,20,2906,https://www.sephora.com/product/ultracalming-serum-concentrate-P423125?icid2=products%20grid:p423125
DevaCurl,ULTRA DEFINING GEL Strong Hold No-Crunch Styler,Hair,24,4,276,15397,https://www.sephora.com/product/ultra-defining-gel-strong-hold-no-crunch-styler-P378332?icid2=products%20grid:p378332
DevaCurl,SUPERCREAM_Ê¢ Coconut Curl Styler,Hair,28,4.5,375,22584,https://www.sephora.com/product/supercream-coconut-curl-styler-P399687?icid2=products%20grid:p399687
DevaCurl,One ConditionÔÎ Original Daily Cream Conditioner,Hair,46,4.5,262,13936,https://www.sephora.com/product/one-condition-P378326?icid2=products%20grid:p378326
DevaCurl,Double Take Curly,Hair,92,4,3,1277,https://www.sephora.com/product/double-take-curly-P447119?icid2=products%20grid:p447119
DevaCurl,STYLING CREAM Touchable Curl Definer,Hair,28,4.5,327,14111,https://www.sephora.com/product/styling-cream-touchable-curl-definer-P378330?icid2=products%20grid:p378330
DevaCurl,The Ultimate Care Kit,Hair,159,NA,0,947,https://www.sephora.com/product/the-ultimate-care-kit-P451221?icid2=products%20grid:p451221
DevaCurl,One ConditionÔÎ Decadence Ultra Moisturizing Milk Conditioner,Hair,46,4,102,7703,https://www.sephora.com/product/one-condition-decadence-P400704?icid2=products%20grid:p400704
DevaCurl,Share the Wavy Love,Hair,48,NA,0,1239,https://www.sephora.com/product/share-wavy-love-P451224?icid2=products%20grid:p451224
DevaCurl,No-Poo Original Zero Lather Conditioning Cleanser,Hair,46,4,304,11843,https://www.sephora.com/product/no-poo-P378324?icid2=products%20grid:p378324
DevaCurl,Melt into Moisture Matcha Butter Conditioning Mask,Hair,36,4,327,14871,https://www.sephora.com/product/melt-into-moisture-matcha-butter-conditioning-mask-P421495?icid2=products%20grid:p421495
DevaCurl,Share the Curly Love,Hair,48,5,1,765,https://www.sephora.com/product/share-curly-love-P451223?icid2=products%20grid:p451223
Diamancel,Diamond File For Foot Calluses #20,Makeup,38,4.5,314,7481,https://www.sephora.com/product/diamond-file-for-foot-calluses-20-P256430?icid2=products%20grid:p256430
Dior,Dior Lip Glow,Makeup,34,4.5,4000,259881,https://www.sephora.com/product/dior-addict-lip-glow-color-reviver-balm-P236816?icid2=products%20grid:p236816
Dior,Dior Airflash Spray Foundation,Makeup,62,4.5,3000,128543,https://www.sephora.com/product/diorskin-airflash-spray-foundation-P104914?icid2=products%20grid:p104914
Dior,BACKSTAGE Face & Body Foundation,Makeup,40,4.5,1000,104008,https://www.sephora.com/product/backstage-face-body-foundation-P432500?icid2=products%20grid:p432500
Dior,Rouge Dior Lipstick,Makeup,37,4.5,288,67922,https://www.sephora.com/product/rouge-dior-lipstick-P411036?icid2=products%20grid:p411036
Dior,J'adore Eau de Parfum,Fragrance,100,4.5,970,44619,https://www.sephora.com/product/j-adore-eau-de-parfum-P6430?icid2=products%20grid:p6430
Dior,Sauvage Eau de Parfum,Fragrance,95,4.5,66,6967,https://www.sephora.com/product/sauvage-eau-de-parfum-P428500?icid2=products%20grid:p428500
Dior,Dior Forever 24h* Wear High Perfection Skin-Caring Matte Foundation,Makeup,52,4.5,945,21463,https://www.sephora.com/product/forever-matte-foundation-P439940?icid2=products%20grid:p439940
Dior,Miss Dior Blooming Bouquet,Fragrance,80,4,611,42174,https://www.sephora.com/product/miss-dior-blooming-bouquet-P385477?icid2=products%20grid:p385477
Dior,Diorshow Mascara,Makeup,29.5,4,1000,43821,https://www.sephora.com/product/diorshow-mascara-P396240?icid2=products%20grid:p396240
Dior,Dior Addict Lip Maximizer Plumping Gloss,Makeup,34,4.5,1000,106852,https://www.sephora.com/product/dior-addict-lip-maximizer-plumping-gloss-P186805?icid2=products%20grid:p186805
Dior,Dior Forever Skin Glow 24h* Wear Radiant Perfection Skin-Caring Foundation,Makeup,52,4.5,867,20510,https://www.sephora.com/product/forever-glow-foundation-P439941?icid2=products%20grid:p439941
